f1;f2;f3;f4;f5;f6;f7;Fichero
0.188109;0.0091495;0.000215417;2.32593e-05;1.59525e-09;2.0837e-06;4.0723e-10;train/face-3.png
0.201931;1.12166e-06;2.01765e-07;1.51365e-09;2.49398e-17;1.5352e-12;-8.81613e-18;train/device0-5.png
0.208555;0.0123973;0.002259;0.000219419;1.54472e-07;2.44264e-05;1.45795e-09;train/bell-20.png
0.190942;2.16013e-06;2.905e-05;2.22068e-08;9.19065e-15;-2.50543e-11;1.5286e-14;train/device1-8.png
0.19247;2.29818e-05;0.00453144;6.05536e-07;2.6428e-11;2.49247e-09;1.75413e-11;train/device4-15.png
0.340167;0.0846641;0.0045236;0.00215453;6.72241e-06;0.000624434;-2.26569e-07;train/tree-12.png
0.663398;0.172195;0.0521378;0.0108236;0.000234462;0.00427217;0.000105533;train/sea_snake-2.png
0.222536;7.29288e-07;1.87651e-06;5.97257e-08;1.80812e-14;4.50646e-11;8.53608e-15;train/device0-2.png
0.271812;0.000323443;0.0183372;0.000273546;6.12648e-07;4.75923e-06;-1.17694e-09;train/device8-14.png
0.21805;0.00710599;0.00280194;3.29888e-05;9.2371e-09;-2.70199e-06;-3.90727e-09;train/fountain-13.png
0.335687;0.0655277;0.0221815;0.0107249;0.000165362;0.00274269;-4.3489e-06;train/key-3.png
0.21532;3.0403e-05;0.00903649;0.000142735;1.62064e-07;3.97333e-07;-3.64628e-09;train/device4-6.png
0.369533;0.0361959;0.00834;0.00300708;-1.4924e-05;0.000570585;2.01295e-06;train/beetle-20.png
0.284062;0.0245905;0.00097284;0.000623327;3.30538e-07;9.68511e-05;3.55461e-07;train/rat-06.png
0.3306;0.0651803;0.0193814;0.0093569;0.000126003;0.0023888;9.2243e-07;train/key-6.png
0.245982;2.18439e-06;1.30509e-06;8.49276e-08;1.06643e-14;-2.99954e-11;-2.61861e-14;train/device0-4.png
0.268232;0.0412628;0.00216288;0.000451257;3.61263e-07;5.68654e-05;2.61223e-07;train/classic-12.png
0.329151;0.0569633;0.0243162;0.0102849;0.000162617;0.00245373;3.21939e-06;train/key-1.png
0.193682;0.00560276;0.00202661;5.7565e-05;1.96054e-08;4.30567e-06;1.48798e-09;train/bell-19.png
0.306638;0.0511003;0.00241235;0.000276803;-1.05843e-07;-3.10345e-05;1.99899e-07;train/Comma-15.png
0.201962;0.000639793;0.000471224;8.94636e-05;1.82717e-08;-1.21332e-06;-1.88765e-09;train/camel-20.png
0.292127;0.0257756;0.00101325;0.000797177;5.07967e-07;0.000119813;5.05255e-07;train/rat-10.png
0.179051;0.00148327;0.000120291;5.56892e-06;1.42374e-10;2.13573e-07;2.24713e-11;train/hat-13.png
0.324411;0.0772336;0.000393259;0.000258844;8.25331e-08;7.13281e-05;2.89345e-09;train/children-8.png
0.231933;0.00303778;0.00401718;6.33009e-07;-2.57586e-11;2.53095e-08;-1.88531e-11;train/fly-5.png
0.33101;0.0221859;0.0166117;0.00561164;5.38776e-05;0.000835724;5.71861e-06;train/Glas-7.png
0.192027;0.00147906;0.000408858;0.000148155;-2.17521e-09;6.67228e-07;3.63986e-08;train/elephant-14.png
0.215755;0.00495112;0.00307832;5.58341e-05;-2.11937e-08;-2.54876e-06;9.30802e-09;train/chicken-3.png
0.284367;0.0508478;0.00189587;0.000460627;3.57127e-07;6.46087e-05;2.40318e-07;train/classic-2.png
0.483806;0.204511;0.00129496;0.000319162;1.55837e-07;5.31218e-05;1.33475e-07;train/fish-15.png
0.230397;0.00536559;0.00479086;0.000158964;-1.27952e-07;-1.16016e-05;5.35989e-08;train/chicken-12.png
0.299463;0.0591109;0.00234664;0.000803895;1.04963e-06;0.000165032;3.42621e-07;train/classic-18.png
0.384419;0.117295;0.00974634;0.00636747;5.0153e-05;0.00217505;-9.24368e-07;train/bottle-20.png
0.18511;0.00241316;0.00029514;1.48867e-05;-1.83542e-11;-3.63363e-07;9.86586e-10;train/cup-17.png
0.198996;0.000496049;0.00551509;9.48716e-05;6.86174e-08;2.10708e-06;-9.99992e-10;train/device4-18.png
0.195241;7.03421e-05;1.11273e-06;3.61305e-06;4.90771e-12;2.28337e-08;5.32885e-12;train/device6-8.png
0.171136;0.0024119;9.05336e-05;1.0483e-06;1.00002e-11;4.23886e-08;2.07166e-12;train/jar-17.png
0.224849;0.00824862;0.00303499;4.69902e-05;1.70743e-08;-4.14872e-06;4.83444e-09;train/fountain-12.png
0.159334;1.57436e-05;2.99401e-07;2.98155e-10;1.55025e-18;4.12356e-13;-2.35209e-18;train/device9-8.png
0.164101;7.80325e-05;0.000110847;1.24196e-06;-9.7746e-12;-1.72559e-09;-1.08075e-11;train/apple-9.png
0.346711;0.0911739;0.000815109;0.00056149;3.79823e-07;0.000165048;-5.18024e-09;train/children-18.png
0.1962;0.0104021;0.000161419;5.04192e-05;4.52486e-09;4.4279e-06;-4.63506e-10;train/flatfish-14.png
0.271509;0.0453954;0.000837452;0.000258906;1.18063e-07;5.25958e-05;2.43977e-08;train/shoe-16.png
0.336477;0.029563;0.00733171;1.07727e-06;4.9317e-11;1.84495e-07;8.20605e-11;train/horse-15.png
0.247784;0.031845;0.000754152;8.98776e-05;2.07197e-09;-8.13899e-06;-2.33076e-08;train/Comma-2.png
0.2474;0.0338967;0.000535637;6.79195e-05;4.45075e-09;3.79921e-07;1.21662e-08;train/personal_car-7.png
0.234098;0.00735439;0.00110874;0.000353105;-2.20918e-07;-3.02596e-05;-2.97343e-09;train/crown-6.png
0.178958;0.000494223;0.00104577;2.72125e-05;-2.02381e-09;2.47116e-08;-4.12041e-09;train/Heart-14.png
0.225789;9.08255e-06;4.7213e-08;5.16e-09;1.21047e-17;-2.5092e-12;-7.96241e-17;train/device5-15.png
0.275552;6.94382e-05;9.97756e-06;5.48251e-07;7.41297e-13;-1.69532e-09;1.04628e-12;train/device5-16.png
0.339183;0.0395779;0.00281961;0.00014562;-3.47382e-08;2.45324e-05;8.66019e-08;train/horse-9.png
0.25874;0.0396044;0.000843562;0.000148254;3.94669e-08;1.32402e-05;3.4513e-08;train/personal_car-19.png
0.233245;0.0270855;0.000249584;3.49076e-05;2.16657e-09;2.86254e-06;2.43359e-09;train/classic-11.png
0.748013;0.528808;0.00397996;0.00351603;1.31522e-05;0.00254884;1.28675e-07;train/watch-8.png
0.424045;0.0411371;0.0532942;0.00223225;-2.57838e-06;0.000353424;-2.42106e-05;train/stef-11.png
0.359225;0.0816471;0.0389798;0.0264405;0.000848729;0.00755509;-1.35909e-05;train/guitar-6.png
0.263254;0.0387807;0.000951253;0.00027067;1.36102e-07;5.01322e-05;-1.84263e-08;train/tree-15.png
0.188876;0.00757105;0.000967995;4.91921e-05;-1.06323e-08;-4.25602e-06;1.47732e-09;train/HCircle-1.png
0.159234;7.37322e-06;2.84875e-08;3.18886e-12;8.91378e-22;5.92174e-15;-3.59459e-22;train/device9-3.png
0.240723;0.0301051;0.000674626;0.000109679;1.86028e-08;7.26762e-06;2.33245e-08;train/personal_car-9.png
0.577363;0.30484;0.00674167;0.00524978;3.12304e-05;0.00289452;2.83344e-07;train/pencil-5.png
0.236662;0.0126829;0.000267699;0.000106061;-1.7136e-08;1.19251e-05;5.07413e-09;train/tree-8.png
0.216199;0.0152399;0.00115277;6.85804e-05;3.82718e-09;-1.03075e-07;1.88992e-08;train/truck-04.png
0.268755;0.000461628;0.0012303;0.000759557;-7.34054e-07;-1.63195e-05;1.70934e-08;train/horseshoe-10.png
0.47549;0.00403674;0.00633227;0.00540557;-3.03814e-05;-0.000307474;-8.78436e-06;train/horseshoe-1.png
0.409133;0.128083;0.0301131;0.0212377;0.000537021;0.00759208;7.89007e-06;train/guitar-1.png
0.185438;0.00143;0.000428285;8.9931e-06;5.42502e-10;-2.77277e-07;1.31123e-10;train/cup-20.png
0.336925;0.0850217;0.000547303;0.000375379;1.70138e-07;0.000107259;-1.51123e-09;train/children-20.png
0.206484;0.00203985;0.00209578;0.000166603;-9.75898e-08;-7.24969e-06;-1.29558e-08;train/chicken-14.png
0.187528;0.00914485;0.00019391;2.40244e-05;1.63882e-09;2.29587e-06;5.51522e-11;train/face-10.png
0.180255;1.70931e-05;0.000406583;7.00743e-05;1.14941e-08;-2.18099e-07;-2.79049e-09;train/cup-12.png
0.271925;0.0146208;0.0079099;0.00187784;7.01174e-06;0.00021598;-1.79256e-06;train/Glas-8.png
0.865101;0.721;0.0163335;0.0146351;0.000226271;0.0123748;9.21041e-07;train/pencil-9.png
0.27255;0.0213025;0.000353458;0.000504834;5.97235e-08;6.45803e-05;2.04717e-07;train/rat-03.png
0.199079;0.0035745;0.000665351;4.05511e-06;1.07826e-10;-2.40111e-07;-1.80943e-10;train/camel-15.png
0.302416;0.000925198;0.0182875;4.91134e-05;3.51532e-08;-8.32203e-07;3.0508e-08;train/fly-6.png
0.342584;0.0865713;0.00781791;0.00470705;2.85457e-05;0.00137884;-6.94214e-07;train/bottle-13.png
0.65688;0.305511;0.191188;0.0992858;0.0136635;0.0543336;0.000654992;train/fork-2.png
0.192894;0.00441143;0.0017636;0.000144555;7.21196e-08;8.99351e-06;1.12256e-08;train/frog-10.png
0.264652;0.0391725;0.00183731;0.000494985;4.29246e-07;8.04296e-05;-1.96391e-07;train/classic-13.png
0.944279;0.794079;0.02507;0.0167259;0.000342482;0.0148971;3.71269e-06;train/Bone-3.png
0.482303;0.178114;0.00776761;0.00120675;3.69455e-06;0.000508882;2.34767e-08;train/fork-11.png
0.163649;8.98125e-06;9.23519e-09;4.87962e-10;1.01789e-18;-1.21569e-13;-1.92122e-19;train/device3-1.png
0.380469;0.108567;0.0105628;0.00667782;5.60843e-05;0.00220026;-8.76062e-08;train/spoon-15.png
0.236316;0.0252253;0.00198527;0.000377656;3.24887e-07;5.93336e-05;-3.71577e-08;train/shoe-6.png
0.274062;0.0287199;0.00510981;0.00107634;2.30054e-06;0.00015565;-1.03885e-06;train/camel-5.png
0.218756;7.02448e-10;3.03342e-09;7.84472e-10;1.2101e-18;2.07911e-14;8.5085e-21;train/device0-8.png
0.237355;0.010116;0.00624119;0.000368971;9.18975e-08;1.36974e-05;-5.52322e-07;train/chicken-8.png
0.509265;3.45767e-06;8.35043e-05;0.000208635;-2.74689e-08;3.16868e-07;-1.95058e-09;train/device6-14.png
0.180992;0.00666715;0.000180613;1.6272e-05;8.40938e-10;1.22212e-06;2.66441e-10;train/face-7.png
0.204087;2.57706e-09;2.71372e-09;8.83702e-10;-6.8375e-19;-2.95341e-14;-1.18543e-18;train/device0-20.png
0.212069;0.0157835;0.00069086;5.08656e-05;3.74628e-09;1.26881e-06;8.76848e-09;train/HCircle-9.png
0.269145;0.044594;0.000653223;0.000188066;6.37974e-08;3.74178e-05;1.65813e-08;train/shoe-20.png
0.290575;0.0200069;0.00554932;0.00103117;2.33921e-06;0.000136024;-7.82738e-07;train/Glas-9.png
0.164337;0.000293575;5.4071e-05;3.28302e-06;3.32507e-11;5.61514e-08;-2.84202e-11;train/jar-8.png
0.274082;0.0481533;0.000384453;8.79709e-05;1.33884e-08;1.15705e-05;9.08221e-09;train/personal_car-1.png
0.198151;0.00810384;0.00206059;0.000118303;5.767e-08;1.05227e-05;-9.2723e-09;train/bell-7.png
0.215786;0.0188519;0.000112601;6.44961e-06;-1.52045e-10;-8.84256e-07;-8.42129e-11;train/cellular_phone-17.png
0.27762;1.24911e-06;4.21414e-09;5.97083e-08;2.55023e-16;-2.98015e-11;9.12143e-16;train/device7-8.png
0.64352;0.0806615;0.0763236;0.00271589;2.51658e-05;0.000194978;-2.99272e-05;train/dog-6.png
0.227698;0.0232632;0.000678931;0.000317385;1.47322e-07;4.56101e-05;-1.58482e-09;train/flatfish-5.png
0.346741;0.0468413;0.000209131;3.96712e-05;1.53331e-09;4.24671e-06;-3.27201e-09;train/beetle-17.png
0.468523;0.000119836;0.000185613;0.000338517;-3.83958e-08;2.8422e-06;-7.56706e-08;train/device6-7.png
0.33121;0.08134;0.000489109;0.000339959;1.38614e-07;9.65168e-05;1.7769e-09;train/children-13.png
0.224805;0.0187403;0.000514011;0.000139123;2.0011e-08;8.00428e-06;-3.13632e-08;train/Comma-18.png
0.346769;0.090629;0.00723601;0.00468405;2.72697e-05;0.0014101;7.56239e-08;train/bottle-01.png
0.185254;0.00117909;0.000935067;5.42707e-06;-1.88015e-10;4.02563e-08;3.37809e-10;train/teddy-19.png
0.200081;0.00535105;0.000157765;1.26102e-05;-2.65621e-11;-8.6384e-07;5.6183e-10;train/Misk-18.png
0.414118;0.0849172;0.0502567;0.0175815;0.000521927;0.00510163;2.67928e-05;train/hammer-11.png
0.53977;0.131776;0.0102076;0.000869018;2.38891e-06;0.000305619;-9.96043e-07;train/sea_snake-17.png
0.261516;0.0238962;0.000996672;8.7058e-06;8.09311e-10;-8.2943e-07;5.13801e-11;train/cattle-1.png
0.48688;0.060798;0.0926845;0.00562195;-1.13323e-05;0.000894453;-0.00012783;train/stef-10.png
0.594016;0.323457;0.00236545;0.000833064;1.04939e-06;0.000271711;5.16086e-07;train/watch-7.png
0.237068;3.61579e-05;2.35867e-05;1.08305e-05;2.67293e-11;4.398e-08;1.71028e-10;train/device5-19.png
0.367643;0.00162;0.00252874;0.00267179;-6.65763e-06;-9.54493e-05;-1.97617e-06;train/horseshoe-15.png
0.164173;6.48028e-09;5.37056e-10;5.24691e-11;3.28701e-21;-3.90122e-15;8.17143e-21;train/device2-1.png
0.310216;0.0459879;0.0126876;0.00107705;-6.40945e-07;-9.58458e-05;-3.92955e-06;train/bat-4.png
1.39341;1.5328;0.0345832;0.00389348;3.27024e-05;0.00343387;3.11726e-05;train/spring-13.png
0.246166;1.31099e-09;7.12973e-10;3.11316e-09;4.63809e-18;-1.1272e-13;5.45311e-21;train/device0-18.png
0.25478;0.0355932;1.46846e-06;6.51526e-07;6.32673e-13;1.17723e-07;7.64638e-14;train/brick-03.png
0.218796;0.0172989;0.00028747;0.000119475;1.83289e-08;1.14378e-05;1.2422e-08;train/turtle-1.png
0.193322;0.00613657;0.000725133;4.92762e-05;-8.88625e-09;-3.39302e-06;-2.79222e-09;train/turtle-15.png
0.276261;0.022128;0.00103677;0.000739235;4.31963e-07;9.85208e-05;4.81901e-07;train/rat-02.png
0.186505;0.00159614;0.00127196;9.45249e-06;7.23948e-10;3.54371e-07;7.41732e-10;train/teddy-12.png
0.195107;0.0107751;0.000123697;4.29428e-06;6.33548e-11;4.15911e-07;-7.60378e-11;train/jar-14.png
0.519586;0.174137;0.00362842;0.000411719;7.64907e-08;3.22993e-05;-4.97375e-07;train/spring-1.png
0.21535;0.0141843;0.000943831;6.20382e-05;6.78969e-09;1.25326e-06;1.33887e-08;train/truck-03.png
0.218753;0.018137;0.000101414;4.59326e-05;2.1747e-09;6.14022e-06;2.25801e-09;train/frog-14.png
0.240111;0.0285644;0.000276785;9.89923e-05;1.5832e-08;1.60938e-05;-4.22477e-09;train/classic-7.png
0.186849;0.0011008;0.000151929;8.80709e-05;-9.97078e-09;2.9013e-06;2.09027e-09;train/octopus-1.png
0.198456;0.00675239;0.00284862;0.000242795;1.56186e-07;9.15474e-06;1.27975e-07;train/HCircle-6.png
0.181889;0.00199421;0.000305131;1.43205e-05;6.60848e-10;-6.39123e-07;-6.77784e-10;train/cup-7.png
0.222925;0.0189525;0.000748298;4.61009e-05;-7.29698e-09;-5.39834e-06;4.48003e-09;train/truck-20.png
0.20547;0.00630824;0.00107967;0.000134471;-2.07324e-08;-2.33274e-06;4.68554e-08;train/frog-18.png
0.778652;0.579393;0.000189962;0.000147653;2.47204e-08;0.00011105;-6.35045e-10;train/pencil-19.png
0.228884;0.0114492;0.00292352;0.000212332;-8.38064e-08;6.15344e-06;-1.44786e-07;train/bird-6.png
0.207088;0.00595398;0.000376662;8.64981e-05;6.24165e-09;6.01133e-06;1.43111e-08;train/frog-8.png
0.536969;0.102553;0.0837422;0.0228226;0.000591681;0.00730865;-0.000803372;train/stef-07.png
0.428244;0.0156552;0.0662044;0.00469937;-7.62046e-05;0.000425296;-3.26134e-05;train/stef-19.png
0.258022;0.031198;0.00476222;0.00237618;7.99082e-06;0.00041473;1.97635e-07;train/chopper-20.png
0.2377;0.0142352;0.000435811;3.69139e-05;-4.48989e-09;-4.33886e-06;-1.32748e-09;train/crown-10.png
0.183572;3.23201e-05;0.00068954;4.96374e-05;-8.98964e-09;2.73809e-07;-1.87545e-09;train/hat-4.png
0.481814;0.203024;0.000102371;5.70396e-05;4.31658e-09;2.25946e-05;6.04128e-10;train/watch-11.png
0.184723;5.83969e-09;2.44247e-09;2.69281e-09;5.49732e-18;1.85109e-13;4.17988e-18;train/device7-5.png
0.536079;0.243663;0.00332876;0.00211698;5.61867e-06;0.00104306;1.08456e-07;train/Bone-15.png
0.301522;0.0610201;0.000223956;7.22762e-05;9.14883e-09;1.77895e-05;9.24956e-10;train/brick-08.png
0.277606;0.022821;0.000434705;0.000335459;7.03797e-09;3.94871e-05;1.27909e-07;train/rat-04.png
0.345681;0.0913662;0.00308168;0.00172341;3.97147e-06;0.000520572;4.33918e-08;train/bottle-04.png
0.249012;0.0338141;0.000235994;5.02322e-05;4.20422e-09;2.10089e-06;-3.49808e-09;train/cellular_phone-1.png
0.185078;0.00692956;0.000666771;3.45009e-05;-3.15927e-09;-2.12535e-06;4.17148e-09;train/HCircle-13.png
0.250186;0.0171164;0.00088461;0.000227832;-9.02411e-08;-2.68146e-05;4.81469e-08;train/crown-7.png
0.192442;1.15843e-05;0.00455618;3.57e-07;1.43429e-11;1.2107e-09;-1.25874e-12;train/device4-20.png
0.228911;0.0114553;0.00292703;0.000212752;-8.39526e-08;6.17735e-06;-1.45392e-07;train/bird-5.png
0.253451;0.0103095;0.00275962;0.00020537;-6.07761e-08;-2.05962e-05;-1.42161e-07;train/camel-17.png
0.17868;9.05768e-05;0.000562656;4.81774e-05;7.34777e-09;-1.41442e-07;-2.98797e-09;train/cup-19.png
0.223227;2.08481e-10;9.1645e-10;6.81018e-11;-1.70132e-20;-9.8331e-16;-8.99157e-23;train/device0-7.png
0.241523;0.0307942;0.000593492;0.000115208;2.523e-08;1.42621e-05;1.64615e-08;train/shoe-2.png
0.165935;0.000117925;0.000222119;1.56412e-05;9.21174e-10;1.23111e-07;3.73601e-11;train/apple-14.png
0.52183;0.245638;0.00145732;0.00115088;1.49041e-06;0.000569312;1.29036e-08;train/pencil-1.png
0.271248;0.0234802;0.000385123;0.000597201;2.85448e-07;3.32887e-05;2.33873e-08;train/deer-19.png
0.212779;0.00616821;0.00255451;3.62857e-05;1.03053e-08;-2.81535e-06;3.98029e-09;train/fountain-05.png
0.312876;0.0215261;0.010577;0.00282324;1.5331e-05;0.000409536;-1.72529e-06;train/Glas-2.png
0.287373;0.0209318;0.000851099;0.000575882;1.29755e-07;8.06361e-05;3.81722e-07;train/rat-13.png
0.240978;0.0238042;0.00269847;0.00128992;2.39554e-06;0.000197898;2.30207e-07;train/chopper-19.png
0.183452;0.00266161;0.00167554;1.04581e-05;1.20554e-09;4.90713e-07;6.80597e-10;train/bell-2.png
0.271242;0.023481;0.000385292;0.000597265;2.85538e-07;3.33189e-05;2.36289e-08;train/deer-18.png
0.177169;7.2494e-06;6.67373e-07;2.03918e-07;-1.10526e-14;-8.61489e-11;7.44097e-14;train/device9-9.png
0.19796;1.20225e-05;1.4166e-05;2.3146e-06;-1.25705e-11;-5.05965e-09;4.20054e-12;train/device2-18.png
0.253844;0.0362226;0.000186587;6.51926e-05;6.77507e-09;8.50192e-06;-2.40762e-09;train/cellular_phone-12.png
0.994933;0.391697;0.0331126;0.0173779;0.000393446;0.00969555;0.000137746;train/spring-6.png
0.359462;5.28855e-05;0.000261387;0.000450056;-1.3622e-07;3.02915e-06;-7.26077e-08;train/horseshoe-14.png
0.206618;0.00606871;0.00169295;0.000152564;-7.74946e-08;-1.1882e-05;-2.52336e-09;train/butterfly-6.png
0.229531;0.0247275;0.000970476;0.000122383;1.67122e-08;3.19948e-06;-3.87244e-08;train/personal_car-11.png
0.272684;0.0398364;0.0064943;0.00409325;2.11029e-05;0.000816696;2.31189e-07;train/key-4.png
0.197269;0.00642149;0.00250434;0.000106214;5.47797e-08;8.51119e-06;5.71225e-11;train/bell-15.png
0.21105;0.00672869;0.00234391;1.40266e-05;2.41327e-09;-1.131e-06;8.02825e-10;train/fountain-20.png
0.299463;0.0591109;0.00234664;0.000803895;1.04963e-06;0.000165032;-3.42621e-07;train/classic-19.png
0.315224;0.0247601;0.0283521;0.00376285;4.48339e-06;-0.000261082;3.86064e-05;train/bat-15.png
0.17689;1.29803e-06;6.37976e-07;3.23378e-09;1.46464e-16;3.66002e-12;1.10691e-17;train/device1-15.png
0.214178;0.00241527;0.00104104;5.07424e-05;-2.28979e-09;-3.34001e-07;1.14354e-08;train/camel-7.png
0.19115;0.000966064;0.000659729;0.000240915;9.54895e-08;4.84915e-06;-1.03248e-08;train/ray-19.png
0.240111;0.0285644;0.000276785;9.89923e-05;1.5832e-08;1.60938e-05;4.22477e-09;train/classic-6.png
0.276746;0.0272745;0.00196186;6.21261e-05;-1.99855e-08;-9.55181e-06;8.42652e-09;train/dog-8.png
0.184036;0.00133744;0.00100347;3.08242e-06;1.11223e-10;1.0935e-07;1.30454e-10;train/teddy-06.png
0.197771;0.0110903;0.00108329;7.21693e-05;-1.31889e-09;-2.54325e-06;2.01359e-08;train/HCircle-14.png
0.343396;0.061534;0.00761234;0.00150643;5.09114e-06;0.000348664;-3.223e-07;train/horse-4.png
0.18206;0.00170718;0.000285448;2.0577e-05;1.16384e-09;-8.43503e-07;-1.06417e-09;train/cup-18.png
0.184651;0.000511229;0.000862721;1.1379e-05;3.36127e-11;4.15206e-08;1.12694e-09;train/hat-1.png
0.282536;0.0227476;0.000767692;0.000576278;1.55266e-07;8.51608e-05;3.50448e-07;train/rat-11.png
0.18948;0.00341451;0.00257588;6.97351e-05;2.94932e-08;4.07284e-06;1.91971e-09;train/bell-17.png
0.298032;0.0417098;0.00875774;0.000498659;-9.97338e-07;-9.61023e-05;-3.02081e-07;train/bird-7.png
0.285124;0.00227711;0.00135539;0.000606798;-5.4548e-07;-2.86085e-05;-7.26646e-08;train/horseshoe-6.png
0.223351;0.0204084;0.00107368;0.000152895;4.62632e-08;1.10453e-05;4.11982e-08;train/shoe-13.png
0.166691;1.16223e-05;5.25832e-10;3.38378e-11;4.35043e-21;-2.65713e-14;1.20278e-21;train/device3-11.png
0.164708;1.68529e-07;1.53448e-07;2.53954e-10;7.08137e-19;8.11657e-14;-1.41836e-18;train/device1-2.png
0.896774;0.749353;0.16823;0.154961;0.0250169;0.131676;0.000389188;train/spoon-1.png
0.290849;0.0225655;0.00114317;0.000930802;5.93025e-07;0.000129779;7.55129e-07;train/rat-14.png
0.312017;0.0306339;0.00391076;4.69211e-05;-1.20374e-08;2.42142e-06;1.60962e-08;train/deer-10.png
0.323691;0.0206007;0.013896;0.000772865;-2.42144e-06;-7.3783e-05;7.42734e-07;train/deer-14.png
0.18481;8.97328e-07;6.80031e-07;2.59613e-08;5.89328e-17;2.27981e-11;-3.44898e-15;train/device7-12.png
0.352295;0.0764234;0.0357683;0.0237896;0.000693945;0.00657584;-3.33085e-06;train/guitar-2.png
0.205164;0.0120693;0.000596247;4.54581e-05;5.41543e-09;2.04497e-06;5.1655e-09;train/truck-05.png
0.187641;0.00862322;0.000347194;4.12288e-05;4.88162e-09;3.79789e-06;-7.08232e-10;train/face-16.png
0.672281;0.418909;0.0172163;0.0132329;0.000199646;0.00824309;5.98067e-06;train/watch-19.png
0.190383;6.37281e-05;2.0219e-06;4.00241e-07;9.05664e-16;1.0314e-10;3.60049e-13;train/device6-9.png
0.224274;0.0164424;0.00163255;0.000221733;-4.59201e-09;-3.45732e-06;1.33328e-07;train/turtle-5.png
0.358967;0.101303;0.000513932;0.000338971;1.41284e-07;0.000100427;-7.44436e-09;train/fish-20.png
0.186202;0.00792008;6.84408e-06;1.99603e-06;7.37729e-12;1.5271e-07;5.14431e-14;train/jar-1.png
0.270731;0.045265;0.000683716;0.000210943;7.8388e-08;4.28168e-05;1.65191e-08;train/shoe-17.png
0.441301;0.134004;0.0080092;0.00567796;3.82862e-05;0.00207229;-5.24233e-07;train/carriage-14.png
0.556386;0.134749;0.0141283;0.00130642;5.15276e-06;0.000466335;2.22508e-06;train/sea_snake-18.png
0.331937;0.0579028;0.0106425;0.00182897;7.5246e-06;0.000237746;-2.91424e-06;train/bird-20.png
0.360148;0.0570013;0.0149217;0.00244358;1.44514e-05;0.000538487;-2.97917e-06;train/horse-7.png
0.410459;0.11636;0.0580497;0.0422713;0.00209304;0.0144059;6.18336e-05;train/guitar-19.png
0.361296;0.0353366;0.00462886;0.000217453;2.02942e-07;3.67866e-05;-8.00669e-08;train/deer-5.png
0.334767;0.0823914;0.000564386;0.000348253;1.54343e-07;9.40235e-05;3.9532e-09;train/children-16.png
0.347491;0.0319618;0.0122846;7.54381e-05;7.25077e-08;1.09692e-05;-4.0652e-09;train/horse-18.png
0.215321;0.010974;3.39287e-06;7.98282e-05;-9.80816e-10;8.3107e-06;-8.74062e-10;train/tree-2.png
0.205046;0.0002759;0.000342039;0.000132503;-2.80343e-08;2.20061e-06;-3.12759e-09;train/beetle-3.png
0.341814;0.0865137;0.00311018;0.00198131;4.91715e-06;0.000582651;-1.10587e-07;train/fish-5.png
0.172748;3.04439e-06;8.15495e-07;1.94333e-07;-7.47895e-14;3.08883e-10;-1.97871e-14;train/device3-17.png
0.333472;0.0287438;0.00485932;0.000448752;5.81658e-07;2.98242e-05;-3.17497e-07;train/deer-16.png
0.433055;0.155673;0.00156002;0.00101932;1.2848e-06;0.000370618;-3.86554e-08;train/lmfish-19.png
0.282697;0.0207643;0.00497064;0.00117673;2.11833e-06;3.1311e-05;1.90052e-06;train/butterfly-10.png
0.263651;0.00749118;7.4671e-05;6.54977e-06;-1.44501e-10;5.64004e-07;-1.00371e-11;train/beetle-14.png
0.345436;0.038169;0.00269924;0.00144867;-2.64855e-06;0.000280562;-1.09155e-06;train/beetle-9.png
0.174037;0.000160215;0.000343815;2.66214e-05;2.45003e-09;-1.25557e-07;-6.9565e-10;train/cup-5.png
0.206069;0.0110422;0.000364377;3.24621e-05;-2.78277e-09;-2.95816e-06;2.17274e-09;train/crown-9.png
0.253799;0.0197147;0.00519058;0.000376131;-5.1484e-07;-5.20668e-05;1.05578e-07;train/butterfly-16.png
0.211909;0.00292081;0.000740013;0.000260727;1.1162e-07;1.40847e-05;-2.56283e-08;train/fly-12.png
0.210312;1.0536e-06;2.25395e-06;2.09501e-07;1.06661e-13;-1.95176e-10;-9.66898e-14;train/device2-10.png
0.858579;0.702984;0.0161347;0.0123032;0.000173135;0.00962404;-8.49121e-06;train/watch-20.png
0.79267;0.577184;0.0874971;0.0761262;0.00621151;0.0573987;-0.000133954;train/spoon-9.png
0.200538;0.012403;0.000483899;5.48836e-05;5.2603e-09;2.98309e-06;7.2338e-09;train/personal_car-13.png
0.231912;0.0252036;0.000677577;9.20712e-05;1.89152e-08;8.54409e-06;1.30791e-08;train/car-13.png
0.506347;1.14398e-05;7.26602e-05;0.000156367;-1.57988e-08;-5.03893e-07;5.31034e-09;train/device6-2.png
0.186851;0.00165778;0.000297239;4.24848e-05;-4.24176e-09;-1.59804e-06;-2.19105e-09;train/crown-1.png
0.312765;0.0491521;0.0247749;0.0135486;0.000248225;0.00300375;-5.97577e-07;train/key-5.png
0.236116;0.0203368;0.00272016;0.0011293;1.95998e-06;0.000155007;2.75829e-07;train/chopper-01.png
0.229422;1.76819e-05;2.02425e-07;2.1177e-06;-1.20625e-12;-7.84874e-09;6.83674e-13;train/device2-6.png
0.46638;0.0462023;0.0225523;0.000329853;-8.98205e-07;-6.8113e-05;5.10411e-08;train/dog-15.png
